"SiparisDetayID","SiparisID","UrunID","Adet","Fiyat"
"7829","53","211","3","3350.47"
"7830","4","127","5","2980.08"
"7831","197","70","3","2928.38"
"7832","98","132","3","4268.07"
"7833","110","97","5","6836.41"
"7834","134","202","1","767.03"
"7835","222","57","3","1964.67"
"7836","59","94","3","2184.02"
"7837","45","184","1","6792.45"
"7838","190","90","4","4323.09"
"7839","64","93","3","850.62"
"7840","115","185","2","1944.53"
"7841","132","180","2","9235.12"
"7842","139","25","4","935.63"
"7843","59","205","3","9215.84"
"7844","48","207","5","9877.34"
"7845","192","113","3","3210.55"
"7846","68","33","2","4551.09"
"7847","200","172","4","487.71"
"7848","72","89","4","4991.36"
"7849","156","212","5","1868.25"
"7850","245","110","1","1535.84"
"7851","202","133","4","1308.45"
"7852","41","165","1","8064.65"
"7853","240","41","5","2928.38"
"7854","234","105","1","3683.76"
"7855","171","179","3","2928.38"
"7856","65","137","5","1868.25"
"7857","119","61","5","8820.17"
"7858","47","43","5","6640.52"
"7859","62","160","1","390.21"
"7860","76","43","1","1045.58"
"7861","52","203","4","6624.09"
"7862","176","143","5","2219.46"
"7863","141","132","3","788.45"
"7864","220","84","1","9373.55"
"7865","40","125","1","9373.55"
"7866","86","45","2","2750.84"
"7867","52","116","5","2731.93"
"7868","228","193","2","752.59"
"7869","193","55","1","7590.72"
"7870","21","192","3","9737.03"
"7871","142","224","4","1002.48"
"7872","17","184","4","5198.87"
"7873","5","163","2","8773.08"
"7874","5","24","5","487.71"
"7875","7","23","4","2731.93"
"7876","148","62","4","741.97"
"7877","149","2","1","2795.17"
"7878","171","218","1","6258.58"
"7879","215","229","4","390.21"
"7880","94","82","2","7590.72"
"7881","203","197","5","2118.94"
"7882","23","146","1","3350.47"
"7883","239","38","2","8714.13"
"7884","179","227","5","1240.46"
"7885","9","51","2","5537.03"
"7886","211","118","2","9602.36"
"7887","244","230","2","9655.56"
"7888","195","178","5","4005.32"
"7889","214","191","4","117.19"
"7890","29","119","4","1944.53"
"7891","152","167","2","5875.8"
"7892","228","198","2","8780.7"
"7893","165","32","5","7704.65"
"7894","65","98","2","7678.67"
"7895","26","41","2","9281.77"
"7896","66","77","2","2366.68"
"7897","152","177","3","1260.87"
"7898","35","224","1","1944.53"
"7899","99","181","5","8820.17"
"7900","69","25","3","788.45"
"7901","233","45","4","623.12"
"7902","228","178","2","1552.44"
"7903","77","131","5","802.74"
"7904","133","55","3","895.73"
"7905","175","51","5","741.97"
"7906","113","40","5","5717.45"
"7907","107","60","5","7318.35"
"7908","81","42","4","9235.12"
"7909","1","197","5","3189.38"
"7910","158","156","5","7686.94"
"7911","43","249","3","5074.91"
"7912","159","183","5","4195.2"
"7913","103","165","4","6992.92"
"7914","34","31","1","4005.32"
"7915","166","127","4","5121.04"
"7916","82","117","4","2928.38"
"7917","105","130","2","1412.28"
"7918","56","83","3","2484.16"
"7919","117","130","4","6643.91"
"7920","243","42","5","5649.6"
"7921","236","218","1","7410.31"
"7922","94","37","3","5674.3"
"7923","40","49","2","6902.07"
"7924","157","199","4","5200.76"
"7925","211","114","4","5855.12"
"7926","131","71","2","1045.58"
"7927","217","27","2","2363.48"
"7928","146","19","1","2233.44"
"7929","20","152","3","8927.21"
"7930","234","61","4","1832.16"
"7931","157","56","2","6073.61"
"7932","221","116","2","752.59"
"7933","225","203","4","9870.59"
"7934","26","4","3","5537.03"
"7935","91","194","3","9333.48"
"7936","29","12","5","8714.13"
"7937","53","227","4","2651.16"
"7938","54","41","2","1412.28"
"7939","64","201","1","2366.68"
"7940","53","14","4","5200.76"
"7941","187","34","2","1806.01"
"7942","97","192","2","9635.82"
"7943","209","120","1","8276.27"
"7944","194","180","4","5421.73"
"7945","219","223","2","6268.58"
"7946","68","137","4","7684.3"
"7947","206","199","3","2108.39"
"7948","157","106","2","6191.38"
"7949","58","246","1","5938.5"
"7950","185","26","4","7678.67"
"7951","248","123","3","2273.83"
"7952","191","213","1","3416.82"
"7953","60","182","2","4021.52"
"7954","174","109","4","9850.45"
"7955","90","173","4","9534.79"
"7956","141","64","3","7377.15"
"7957","210","96","5","3522.91"
"7958","105","113","5","6312.49"
"7959","220","135","4","2980.08"
"7960","64","195","4","7684.3"
"7961","110","68","2","2648.53"
"7962","42","2","1","3787.61"
"7963","50","108","2","2066.48"
"7964","137","152","1","7377.15"
"7965","177","105","2","2795.17"
"7966","84","89","2","752.59"
"7967","207","14","5","817.19"
"7968","125","71","3","6500.52"
"7969","235","243","2","6643.91"
"7970","185","166","5","3317.09"
"7971","181","66","2","8383.47"
"7972","38","63","2","8032.75"
"7973","112","196","5","1058.54"
"7974","43","225","3","7704.65"
"7975","177","195","4","9274.31"
"7976","151","249","2","8276.27"
"7977","17","159","5","935.63"
"7978","245","101","2","342.76"
"7979","7","154","5","6184.65"
"7980","141","53","4","3000.73"
"7981","135","56","5","2066.48"
"7982","148","224","2","4323.09"
"7983","198","124","2","5048.9"
"7984","22","166","3","4139.24"
"7985","249","58","2","5187.51"
"7986","84","153","5","3653.17"
"7987","21","7","2","4225.21"
"7988","232","7","4","5187.51"
"7989","104","218","4","623.12"
"7990","86","24","4","5121.04"
"7991","165","91","3","2651.16"
"7992","106","18","1","5200.76"
"7993","199","3","3","9215.84"
"7994","215","168","5","2651.16"
"7995","159","12","2","2484.16"
"7996","15","6","2","8820.17"
"7997","150","62","3","4168.47"
"7998","193","28","5","7762.99"
"7999","228","236","2","7652.6"
"8000","86","141","5","8780.7"
"8001","210","22","1","2066.48"
"8002","208","25","4","741.97"
"8003","145","19","1","4078.4"
"8004","226","61","5","3612.93"
"8005","204","147","4","7410.31"
"8006","86","178","1","935.63"
"8007","43","245","5","7607.42"
"8008","239","175","4","7590.72"
"8009","169","109","1","540.54"
"8010","72","7","2","2651.16"
"8011","180","177","3","332.23"
"8012","133","17","5","5976.58"
"8013","217","23","1","8192.89"
"8014","172","168","2","9655.56"
"8015","146","175","3","1284.05"
"8016","201","247","5","8714.13"
"8017","244","75","5","3787.61"
"8018","105","83","5","6992.92"
"8019","154","21","5","9737.03"
"8020","48","181","3","5855.12"
"8021","149","70","1","4381.29"
"8022","71","120","2","2066.48"
"8023","7","177","2","6902.07"
"8024","190","127","3","2339.73"
"8025","232","193","4","2917.15"
"8026","129","27","2","741.97"
"8027","9","28","3","8714.13"
"8028","12","161","2","7684.3"
"8029","197","24","2","9850.45"
"8030","229","85","1","6992.92"
"8031","243","63","1","5200.76"
"8032","208","28","4","4005.32"
"8033","146","207","5","9789.95"
"8034","17","63","5","487.71"
"8035","59","194","3","6191.38"
"8036","17","29","2","1944.53"
"8037","79","211","3","6992.92"
"8038","3","99","3","6807.95"
"8039","88","42","1","7413.4"
"8040","129","114","4","487.71"
"8041","221","73","5","2651.16"
"8042","68","58","3","7116.97"
"8043","96","154","5","1832.16"
"8044","168","116","2","6312.49"
"8045","50","46","1","1002.48"
"8046","116","175","5","716.9"
"8047","237","4","1","2651.16"
"8048","98","229","1","2750.84"
"8049","67","93","1","1535.84"
"8050","66","196","4","1552.44"
"8051","46","246","1","3321.93"
"8052","101","41","1","6191.38"
"8053","81","53","4","1284.05"
"8054","134","237","4","860.86"
"8055","26","242","1","6523.86"
"8056","14","110","3","1868.25"
"8057","139","104","1","2795.17"
"8058","222","115","1","2184.02"
"8059","183","111","5","4759.83"
"8060","83","145","2","6345.23"
"8061","104","213","3","6191.38"
"8062","173","165","5","551.18"
"8063","119","245","3","4103.75"
"8064","94","219","3","9602.36"
"8065","25","142","2","1619.74"
"8066","112","100","5","8192.89"
"8067","190","140","5","3000.73"
"8068","214","186","4","1620.81"
"8069","245","5","3","9633.08"
"8070","8","246","2","9655.56"
"8071","109","124","2","6409.57"
"8072","196","30","1","5310.01"
"8073","32","32","2","4168.47"
"8074","68","20","1","1308.45"
"8075","146","181","2","4980.31"
"8076","116","185","4","2484.16"
"8077","193","49","4","9274.31"
"8078","201","36","1","4853.26"
"8079","145","241","4","752.59"
"8080","79","119","2","6636.82"
"8081","22","85","1","3946.18"
"8082","6","48","1","342.76"
"8083","169","182","5","935.63"
"8084","236","157","4","5649.6"
"8085","10","193","3","4078.4"
"8086","148","239","3","3517.4"
"8087","28","203","4","2273.83"
"8088","176","138","1","5570.55"
"8089","194","50","2","3210.55"
"8090","48","27","5","1002.48"
"8091","27","30","3","3189.38"
"8092","152","68","1","5520.54"
"8093","102","198","4","117.19"
"8094","96","133","4","7213.8"
"8095","43","24","5","8192.89"
"8096","24","150","4","5976.58"
"8097","11","49","1","4195.2"
"8098","119","55","4","4078.4"
"8099","27","82","2","1619.74"
"8100","241","74","3","8943.11"
"8101","161","112","2","4124.18"
"8102","83","128","1","5200.76"
"8103","245","102","2","4784.01"
"8104","43","150","1","4944.56"
"8105","143","129","5","9959.74"
"8106","61","112","5","4551.09"
"8107","230","119","4","9850.45"
"8108","82","67","4","9246.01"
"8109","228","125","2","6640.52"
"8110","196","34","5","9635.82"
"8111","195","26","3","3000.73"
"8112","221","80","4","6184.65"
"8113","3","91","4","8780.7"
"8114","21","231","1","1620.81"
"8115","100","88","4","9215.84"
"8116","156","143","2","5855.12"
"8117","47","111","3","4078.4"
"8118","87","231","3","2273.83"
"8119","81","121","4","8990.96"
"8120","154","134","3","1376.32"
"8121","177","242","5","798.93"
"8122","140","4","4","2393.69"
"8123","92","152","5","7888.03"
"8124","6","141","5","4759.83"
"8125","77","234","1","6378.49"
"8126","18","132","3","342.76"
"8127","45","70","1","5674.3"
"8128","184","238","2","7413.4"
"8129","74","57","5","7652.6"
"8130","173","144","3","3683.76"
"8131","11","67","3","8064.65"
"8132","116","239","2","5200.76"
"8133","219","136","2","4691.98"
"8134","13","54","1","1376.32"
"8135","66","70","1","1564.64"
"8136","6","105","3","9850.45"
"8137","192","130","1","9870.59"
"8138","145","6","1","610.54"
"8139","181","25","2","5938.5"
"8140","171","69","5","7063.11"
"8141","24","48","1","5747.57"
"8142","118","46","4","1552.44"
"8143","229","22","5","1308.45"
"8144","168","138","1","935.63"
"8145","209","206","5","3056.89"
"8146","225","120","5","9246.01"
"8147","172","114","3","5537.03"
"8148","241","22","2","8990.96"
"8149","173","243","1","1620.81"
"8150","75","14","2","487.71"
"8151","242","17","1","6209.07"
"8152","37","123","5","1603.85"
"8153","64","162","1","3760.41"
"8154","199","100","3","551.18"
"8155","161","243","2","1412.28"
"8156","82","93","1","1045.58"
"8157","144","75","3","2184.02"
"8158","122","118","3","9918.03"
"8159","99","209","1","752.59"
"8160","134","13","1","9235.12"
"8161","180","141","3","6191.38"
"8162","164","233","1","2917.15"
"8163","71","218","1","5968.04"
"8164","240","115","2","6312.49"
"8165","124","33","5","1619.74"
"8166","135","181","1","6640.52"
"8167","180","76","5","1944.53"
"8168","144","29","1","1620.81"
"8169","81","88","4","6409.57"
"8170","216","89","1","3493.51"
"8171","20","50","5","6110.45"
"8172","243","149","1","9635.82"
"8173","92","101","3","2184.02"
"8174","23","54","2","540.54"
"8175","214","102","4","6409.57"
"8176","8","86","3","5200.76"
"8177","167","239","5","6378.49"
"8178","121","86","1","390.21"
"8179","197","25","4","2357.34"
"8180","201","7","3","3760.41"
"8181","165","174","2","741.97"
"8182","87","161","4","6624.09"
"8183","159","67","4","8990.96"
"8184","118","192","2","9274.31"
"8185","77","52","2","9281.77"
"8186","117","61","1","6073.61"
"8187","78","238","5","5121.04"
"8188","36","91","3","8322.54"
"8189","80","51","4","1080.52"
"8190","182","55","4","623.12"
"8191","1","127","3","3056.89"
"8192","62","171","4","4551.09"
"8193","27","114","1","2651.16"
"8194","30","86","5","2648.53"
"8195","206","54","4","2593.27"
"8196","118","243","1","5376.0"
"8197","189","111","4","1944.53"
"8198","235","93","2","7413.4"
"8199","175","80","3","7531.84"
"8200","72","206","3","342.76"
"8201","53","52","5","860.86"
"8202","167","150","2","6597.24"
"8203","134","108","3","716.9"
"8204","167","1","2","3861.99"
"8205","165","222","2","6836.41"
"8206","35","29","2","9274.31"
"8207","133","249","5","6636.82"
"8208","147","8","2","5048.9"
"8209","233","154","1","7063.11"
"8210","125","185","2","9870.59"
"8211","167","55","3","4691.98"
"8212","90","249","5","6110.45"
"8213","192","108","2","3612.93"
"8214","74","190","2","7607.42"
"8215","211","13","4","5649.6"
"8216","33","188","1","390.21"
"8217","114","156","2","5649.6"
"8218","6","159","3","3714.93"
"8219","72","240","4","6184.65"
"8220","104","63","2","9870.59"
"8221","103","239","1","7318.35"
"8222","61","173","3","6184.65"
"8223","102","10","3","9633.08"
"8224","163","110","4","1045.58"
"8225","106","139","5","3317.09"
"8226","172","197","3","8322.54"
"8227","125","196","3","895.73"
"8228","88","240","3","1260.87"
"8229","190","107","5","9333.48"
"8230","98","150","4","6807.95"
"8231","21","200","4","2900.7"
"8232","139","2","3","7063.11"
"8233","85","27","4","9314.48"
"8234","90","115","5","8752.32"
"8235","245","37","5","6191.38"
"8236","70","56","2","610.54"
"8237","102","114","4","4268.07"
"8238","235","101","4","716.9"
"8239","191","232","4","5200.76"
"8240","31","78","2","6191.38"
"8241","20","221","2","7684.3"
"8242","209","89","3","3600.83"
"8243","44","79","2","8032.75"
"8244","70","194","4","2495.79"
"8245","207","189","3","2118.94"
"8246","2","77","1","1552.44"
"8247","137","171","5","7888.03"
"8248","191","13","4","3946.18"
"8249","82","9","5","5570.55"
"8250","217","247","3","1240.46"
"8251","141","34","3","5200.76"
"8252","19","35","1","5376.0"
"8253","134","125","2","6110.45"
"8254","159","84","4","9789.95"
"8255","53","165","2","1564.64"
"8256","214","165","3","5649.6"
"8257","179","70","1","817.19"
"8258","164","77","3","4078.4"
"8259","161","175","5","4853.26"
"8260","205","179","3","8274.0"
"8261","232","138","1","117.19"
"8262","219","42","2","767.03"
"8263","9","10","3","3189.38"
"8264","192","101","5","7861.64"
"8265","75","130","1","2366.68"
"8266","178","113","2","802.74"
"8267","128","249","4","1806.01"
"8268","30","210","1","6184.65"
"8269","38","241","5","3946.18"
"8270","240","100","2","9274.31"
"8271","163","181","3","332.23"
"8272","230","11","2","9333.48"
"8273","46","112","4","1620.81"
"8274","209","31","2","8752.32"
"8275","164","221","3","6500.52"
"8276","51","7","3","243.65"
"8277","199","77","1","6345.23"
"8278","213","4","5","3189.38"
"8279","191","65","2","1619.74"
"8280","86","33","5","1564.64"
"8281","164","234","5","3517.4"
"8282","95","66","5","895.73"
"8283","171","93","2","7861.64"
"8284","247","149","2","9850.45"
"8285","239","79","3","6258.58"
"8286","140","205","1","1002.48"
"8287","228","10","4","2651.16"
"8288","242","15","5","3600.83"
"8289","80","3","5","8028.36"
"8290","247","204","1","4078.4"
"8291","109","187","1","3260.1"
"8292","90","48","1","8969.4"
"8293","98","153","4","3522.91"
"8294","110","47","5","2233.44"
"8295","118","91","2","6184.65"
"8296","245","70","4","4999.8"
"8297","133","205","3","8752.32"
"8298","138","35","1","3370.73"
"8299","168","7","4","5938.5"
"8300","191","58","3","2366.68"
"8301","199","243","3","7652.6"
"8302","211","139","1","8927.21"
"8303","165","198","4","4268.07"
"8304","228","19","2","3946.18"
"8305","159","205","2","3416.82"
"8306","63","3","3","6636.82"
"8307","95","1","5","4980.31"
"8308","63","223","2","6807.95"
"8309","3","31","5","1002.48"
"8310","93","192","4","1045.58"
"8311","217","72","1","3210.55"
"8312","231","93","5","2731.93"
"8313","201","49","4","9850.45"
"8314","29","48","4","6836.41"
"8315","156","146","3","9737.03"
"8316","154","175","4","4150.65"
"8317","12","206","1","1868.25"
"8318","223","70","5","1284.05"
"8319","118","229","3","7410.31"
"8320","237","109","3","4603.14"
"8321","232","138","4","798.93"
"8322","202","54","3","8841.16"
"8323","113","78","1","1832.16"
"8324","19","65","4","4784.01"
"8325","147","48","2","4268.07"
"8326","43","220","2","7678.67"
"8327","139","138","2","3359.43"
"8328","191","212","1","8028.36"
"8329","137","186","4","6184.65"
"8330","237","12","2","8274.0"
"8331","138","128","2","9850.45"
"8332","158","21","5","4381.29"
"8333","80","201","4","4150.65"
"8334","24","56","5","8943.11"
"8335","214","188","3","8015.49"
"8336","174","11","3","3787.61"
"8337","176","9","4","7573.36"
"8338","118","244","1","2219.46"
"8339","235","205","2","5187.51"
"8340","165","171","5","8276.27"
"8341","165","64","3","1868.25"
"8342","182","65","4","2066.48"
"8343","18","26","1","3000.73"
"8344","113","84","4","8383.47"
"8345","235","72","4","6378.49"
"8346","114","93","1","3056.89"
"8347","46","50","4","7290.83"
"8348","207","183","1","6191.38"
"8349","81","20","2","2108.39"
"8350","156","129","4","5570.55"
"8351","137","119","2","6640.52"
"8352","126","1","4","817.19"
"8353","17","105","3","6807.95"
"8354","112","133","3","1691.18"
"8355","197","77","3","9235.12"
"8356","77","128","2","5074.91"
"8357","207","53","1","895.73"
"8358","189","200","5","6184.65"
"8359","195","12","1","6531.36"
"8360","231","162","2","9877.34"
"8361","28","229","4","5421.73"
"8362","9","242","2","7585.56"
"8363","177","157","4","9870.59"
"8364","199","6","4","3317.09"
"8365","115","142","2","6073.61"
"8366","172","205","2","6258.58"
"8367","150","245","5","9602.36"
"8368","8","21","1","540.54"
"8369","96","160","3","2750.84"
"8370","214","159","2","3522.91"
"8371","107","104","4","7413.4"
"8372","84","216","1","9281.77"
"8373","223","111","2","487.71"
"8374","68","34","3","5570.55"
"8375","63","216","3","6378.49"
"8376","196","235","3","3517.4"
"8377","168","131","1","6073.61"
"8378","220","95","1","2928.38"
"8379","29","220","5","4046.54"
"8380","70","63","2","7607.42"
"8381","183","110","2","9635.82"
"8382","236","229","1","5421.73"
"8383","39","104","4","2731.93"
"8384","221","227","5","9333.48"
"8385","90","6","1","4980.31"
"8386","58","21","3","5187.51"
"8387","79","167","4","1412.28"
"8388","218","223","3","8927.21"
"8389","80","77","3","1944.53"
"8390","174","178","4","1376.32"
"8391","18","121","2","2066.48"
"8392","248","81","1","2651.16"
"8393","39","124","1","117.19"
"8394","93","28","1","6640.52"
"8395","209","138","4","4078.4"
"8396","7","65","3","8820.17"
"8397","144","68","2","395.17"
"8398","194","165","3","4005.32"
"8399","147","203","2","2554.45"
"8400","28","75","1","8943.11"
"8401","173","18","4","9870.59"
"8402","131","26","3","7531.84"
"8403","164","18","1","4124.18"
"8404","52","124","4","6992.92"
"8405","231","64","5","8383.47"
"8406","17","200","1","752.59"
"8407","64","48","2","9635.82"
"8408","158","50","3","9877.34"
"8409","172","189","3","4150.65"
"8410","7","23","1","1930.01"
"8411","32","124","1","2731.93"
"8412","2","226","4","1603.85"
"8413","161","14","1","3946.18"
"8414","163","160","3","9789.95"
"8415","245","215","2","1260.87"
"8416","10","1","1","243.65"
"8417","211","211","4","895.73"
"8418","139","50","1","8279.73"
"8419","250","51","4","7678.67"
"8420","118","105","3","4150.65"
"8421","35","92","4","4999.8"
"8422","119","167","2","2593.27"
"8423","5","66","2","935.63"
"8424","146","118","5","487.71"
"8425","26","56","5","3369.31"
"8426","53","173","5","5376.0"
"8427","60","46","5","7762.99"
"8428","114","68","2","3517.4"
"8429","47","176","4","6395.44"
"8430","235","106","1","6395.44"
"8431","155","18","4","4124.18"
"8432","29","7","5","7861.64"
"8433","201","113","2","5747.57"
"8434","13","56","2","1240.46"
"8435","139","42","5","9870.59"
"8436","136","238","5","6500.52"
"8437","190","209","1","8898.02"
"8438","106","193","4","3189.38"
"8439","52","237","4","4999.8"
"8440","248","18","2","3714.93"
"8441","143","83","1","4332.0"
"8442","107","100","2","7585.56"
"8443","159","247","4","1620.81"
"8444","242","52","2","390.21"
"8445","196","125","3","2554.45"
"8446","203","12","3","5267.8"
"8447","227","98","5","2900.7"
"8448","40","12","5","6409.57"
"8449","201","189","3","8064.65"
"8450","124","60","1","7413.4"
"8451","250","223","1","2108.39"
"8452","52","34","4","5421.73"
"8453","155","61","4","7573.36"
"8454","46","83","1","5048.9"
"8455","91","102","5","4168.47"
"8456","234","63","5","5121.04"
"8457","90","95","5","5717.45"
"8458","77","208","5","667.26"
"8459","53","144","4","3317.09"
"8460","133","94","4","243.65"
"8461","81","22","1","4853.26"
"8462","47","9","2","2705.63"
"8463","110","60","1","8192.89"
"8464","116","121","4","2750.84"
"8465","214","14","2","8927.21"
"8466","234","80","5","741.97"
"8467","11","115","4","5694.03"
"8468","74","172","1","9959.74"
"8469","147","93","2","7116.97"
"8470","120","196","3","5938.5"
"8471","100","82","2","1412.28"
"8472","136","9","2","2339.73"
"8473","217","63","5","1260.87"
"8474","205","233","5","6073.61"
"8475","95","106","5","9655.56"
"8476","136","159","2","2118.94"
"8477","110","164","1","6191.38"
"8478","178","98","5","3369.31"
"8479","27","180","5","540.54"
"8480","195","235","3","6597.24"
"8481","204","193","5","1260.87"
"8482","113","58","3","2651.16"
"8483","145","60","2","1376.32"
"8484","118","250","3","5882.15"
"8485","36","18","5","7290.83"
"8486","179","90","5","2731.93"
"8487","217","5","1","5376.0"
"8488","87","65","4","7063.11"
"8489","157","120","2","5694.03"
"8490","33","91","5","3612.93"
"8491","170","35","4","1620.81"
"8492","116","232","3","8383.47"
"8493","187","31","2","2030.08"
"8494","219","30","5","4980.31"
"8495","196","66","2","6992.92"
"8496","145","83","3","2651.16"
"8497","155","123","5","2366.68"
"8498","249","209","2","5777.69"
"8499","81","154","4","487.71"
"8500","225","194","1","3210.55"
"8501","67","180","2","7686.94"
"8502","168","47","2","741.97"
"8503","14","114","4","117.19"
"8504","217","197","2","2066.48"
"8505","24","20","1","9951.53"
"8506","205","122","3","551.18"
"8507","120","72","4","802.74"
"8508","174","184","5","1412.28"
"8509","59","110","1","7531.84"
"8510","187","124","1","6409.57"
"8511","248","224","3","2357.34"
"8512","153","6","2","1564.64"
"8513","242","15","2","3653.17"
"8514","205","230","1","3416.82"
"8515","167","71","2","7290.83"
"8516","10","152","3","3946.18"
"8517","247","157","3","9314.48"
"8518","77","163","3","5649.6"
"8519","4","49","4","7652.6"
"8520","22","69","4","6258.58"
"8521","107","191","2","7585.56"
"8522","218","4","4","3210.55"
"8523","139","32","1","395.17"
"8524","217","225","4","9655.56"
"8525","182","229","5","5121.04"
"8526","203","211","2","1619.74"
"8527","89","144","3","3317.09"
"8528","49","226","3","7573.36"
"8529","31","232","1","7410.31"
"8530","203","28","4","6258.58"
"8531","162","199","4","6268.58"
"8532","21","98","2","1806.01"
"8533","103","159","5","9633.08"
"8534","54","244","3","3321.93"
"8535","174","5","2","6395.44"
"8536","5","12","1","4268.07"
"8537","84","235","5","4046.54"
"8538","42","180","2","6395.44"
"8539","48","12","2","3946.18"
"8540","159","54","3","6597.24"
"8541","164","198","5","1284.05"
"8542","129","52","1","395.17"
"8543","140","96","3","9333.48"
"8544","128","116","4","2066.48"
"8545","225","129","3","332.23"
"8546","181","104","4","4999.8"
"8547","1","59","2","1080.52"
"8548","24","126","4","7678.67"
"8549","54","94","4","390.21"
"8550","247","140","2","4140.82"
"8551","83","228","3","2219.46"
"8552","106","177","4","5976.58"
"8553","45","39","3","6184.65"
"8554","39","131","3","6098.94"
"8555","32","249","5","7413.4"
"8556","173","71","3","7585.56"
"8557","96","100","3","3369.31"
"8558","88","244","1","3522.91"
"8559","187","250","4","2795.17"
"8560","173","16","1","5421.73"
"8561","207","238","1","4168.47"
"8562","133","235","4","540.54"
"8563","191","148","2","1058.54"
"8564","68","229","3","3210.55"
"8565","169","138","5","2731.93"
"8566","63","221","4","9635.82"
"8567","86","153","5","8780.7"
"8568","199","50","1","8943.11"
"8569","129","201","5","7213.8"
"8570","196","28","3","6523.86"
"8571","64","171","2","6345.23"
"8572","35","171","4","3321.93"
"8573","42","115","2","6643.91"
"8574","129","247","5","8943.11"
"8575","53","59","3","540.54"
"8576","47","219","5","1564.64"
"8577","198","119","4","9633.08"
"8578","239","9","4","4381.66"
"8579","223","243","3","4999.8"
"8580","60","122","4","2877.0"
"8581","191","120","4","8276.27"
"8582","45","56","4","6902.07"
"8583","73","224","3","8028.36"
"8584","115","79","4","5875.8"
"8585","203","29","2","752.59"
"8586","206","183","2","6191.38"
"8587","224","67","1","9602.36"
"8588","66","153","2","5200.76"
"8589","13","37","3","4124.18"
"8590","236","38","3","935.63"
"8591","165","18","3","2357.34"
"8592","10","182","1","7686.94"
"8593","208","210","5","342.76"
"8594","108","104","1","2233.44"
"8595","167","247","2","1603.85"
"8596","246","18","1","4853.26"
"8597","191","201","3","5520.54"
"8598","183","38","2","5198.87"
"8599","163","196","4","623.12"
"8600","45","145","1","9534.79"
"8601","241","99","1","5649.6"
"8602","224","63","4","4784.01"
"8603","46","49","2","4150.65"
"8604","44","74","5","1944.53"
"8605","58","19","5","4005.32"
"8606","226","71","3","4784.01"
"8607","72","116","2","5198.87"
"8608","234","49","4","3260.1"
"8609","24","110","1","1619.74"
"8610","68","174","2","2484.16"
"8611","30","9","2","6209.07"
"8612","148","99","5","860.86"
"8613","33","61","5","2750.84"
"8614","58","84","2","332.23"
"8615","41","133","2","5747.57"
"8616","167","85","4","5875.8"
"8617","209","227","2","6209.07"
"8618","146","54","4","2030.08"
"8619","127","239","1","3359.43"
"8620","136","84","2","7861.64"
"8621","248","160","3","5976.58"
"8622","19","28","4","3210.55"
"8623","166","64","1","5998.88"
"8624","109","226","3","4759.83"
"8625","202","244","4","9274.31"
"8626","64","59","3","7704.65"
"8627","222","17","4","9235.12"
"8628","137","196","1","3317.09"
"8629","183","17","2","850.62"
"8630","208","58","2","2366.68"
"8631","157","82","4","5520.54"
"8632","46","206","2","5674.3"
"8633","62","99","3","5717.45"
"8634","222","111","1","2118.94"
"8635","38","216","3","1045.58"
"8636","127","249","3","1964.67"
"8637","21","109","5","1308.45"
"8638","122","116","5","7590.72"
"8639","165","20","5","7293.66"
"8640","79","105","4","2651.16"
"8641","236","127","2","9870.59"
"8642","8","104","5","5855.12"
"8643","93","222","1","3321.93"
"8644","52","111","4","3493.51"
"8645","104","152","2","6184.65"
"8646","161","26","4","3056.89"
"8647","11","195","2","4551.09"
"8648","208","212","2","1930.01"
"8649","221","223","3","2495.79"
"8650","145","56","1","1376.32"
"8651","7","159","5","1603.85"
"8652","117","145","3","4784.01"
"8653","58","228","5","4784.01"
"8654","155","74","2","6191.38"
"8655","157","205","5","4195.2"
"8656","138","115","4","9850.45"
"8657","25","33","5","6378.49"
"8658","74","45","4","6184.65"
"8659","146","123","3","9274.31"
"8660","9","7","5","4103.75"
"8661","111","184","1","2366.68"
"8662","114","226","5","3683.76"
"8663","155","8","2","9246.01"
"8664","107","74","4","6184.65"
"8665","193","208","2","5717.45"
"8666","157","140","3","4268.07"
"8667","82","222","1","5074.91"
"8668","72","4","2","6345.23"
"8669","98","62","3","3522.91"
"8670","238","62","3","752.59"
"8671","230","58","5","1002.48"
"8672","198","159","5","7652.6"
"8673","9","8","2","1284.05"
"8674","192","18","5","4046.54"
"8675","219","70","5","6312.49"
"8676","83","148","3","343.56"
"8677","74","179","1","2066.48"
"8678","200","197","2","7213.8"
"8679","83","246","3","6191.38"
"8680","30","203","1","6191.38"
"8681","39","114","5","8383.47"
"8682","52","98","3","7063.11"
"8683","43","88","1","332.23"
"8684","135","164","1","5537.03"
"8685","146","85","1","8780.7"
"8686","70","235","2","4381.66"
"8687","112","78","1","3416.82"
"8688","206","100","2","2651.16"
"8689","42","218","2","5876.74"
"8690","236","50","5","610.54"
"8691","19","233","1","6807.95"
"8692","213","165","5","8192.89"
"8693","82","153","3","4225.21"
"8694","175","233","5","1868.25"
"8695","33","46","1","1080.52"
"8696","184","250","4","2877.0"
"8697","174","18","2","798.93"
"8698","70","108","3","3056.89"
"8699","189","195","3","2484.16"
"8700","68","205","2","487.71"
"8701","194","217","2","4332.0"
"8702","210","135","4","5200.76"
"8703","142","154","5","1002.48"
"8704","137","137","5","4944.56"
"8705","214","93","1","6073.61"
"8706","124","163","3","5674.3"
"8707","231","228","3","1620.81"
